orig_result,0_loss_pro,0_loss_neg,0_win_pro,0_win_neg,0_draw_pro,0_draw_neg,0_area_score,1_loss_pro,1_loss_neg,1_win_pro,1_win_neg,1_draw_pro,1_draw_neg,1_area_score,2_loss_pro,2_loss_neg,2_win_pro,2_win_neg,2_draw_pro,2_draw_neg,2_area_score,3_loss_pro,3_loss_neg,3_win_pro,3_win_neg,3_draw_pro,3_draw_neg,3_area_score,4_loss_pro,4_loss_neg,4_win_pro,4_win_neg,4_draw_pro,4_draw_neg,4_area_score,5_loss_pro,5_loss_neg,5_win_pro,5_win_neg,5_draw_pro,5_draw_neg,5_area_score,6_loss_pro,6_loss_neg,6_win_pro,6_win_neg,6_draw_pro,6_draw_neg,6_area_score,7_loss_pro,7_loss_neg,7_win_pro,7_win_neg,7_draw_pro,7_draw_neg,7_area_score,8_loss_pro,8_loss_neg,8_win_pro,8_win_neg,8_draw_pro,8_draw_neg,8_area_score,9_loss_pro,9_loss_neg,9_win_pro,9_win_neg,9_draw_pro,9_draw_neg,9_area_score
1.0,910,27991,28549,2683,199,7855,17,0,27991,30677,2683,251,7855,17,0,23840,23217,2683,349,6277,17,0,23840,24244,2683,664,6277,17,0,19640,19076,2683,723,5585,8,0,19640,19817,2683,723,5585,9,0,16771,16808,2683,723,5585,8,0,16232,17478,2683,336,8648,10,0,17290,14772,1753,772,6941,8,0,17290,15401,1753,772,6941,9
0.0,18372,2024,1076,15666,73,7382,-20,13126,2024,1076,11756,73,5349,-20,13731,2024,2163,14447,73,7405,-16,8285,1001,4298,11022,73,7928,-16,9092,1001,2163,10502,73,6770,-9,5693,1001,4298,7919,147,5895,-16,5837,1001,2032,8879,158,5895,-10,4257,1023,2032,8879,73,5166,-11,4315,1023,2032,8879,340,4349,-11,2735,1023,2032,8879,255,4349,-11
1.0,0,11152,13235,1765,108,8366,19,0,11152,14341,830,108,8366,19,0,10306,10413,830,108,7604,19,599,10306,11835,830,110,8405,19,0,11521,9516,830,155,6092,16,0,11521,10575,830,155,6092,19,599,10354,9260,830,127,10406,18,599,10354,10319,830,127,11324,18,599,7568,8310,0,191,7435,19,599,7568,9369,0,198,8353,19
1.0,0,21956,30697,0,53,18720,26,0,23698,32908,0,53,20290,26,0,15971,26960,0,53,19420,23,0,16757,28703,0,53,20216,23,1077,14130,23212,0,53,19277,22,1077,15486,24766,0,75,18432,22,1077,11540,21547,0,75,17009,19,1077,15798,23709,0,86,14941,22,1077,11087,20490,0,86,14338,19,0,15422,21533,0,150,13380,20
1.0,9870,1618,5354,0,25,14405,-12,5946,1618,5354,0,25,13519,-12,7296,1618,4361,0,147,14108,-12,5946,1535,6502,0,153,13519,-12,5946,1535,5300,0,180,11898,-12,5637,758,6502,0,176,13519,-12,5637,758,5509,0,176,14304,-12,5649,758,6502,0,183,14042,-12,5637,758,5509,0,195,14304,-12,4782,758,5509,0,202,14304,-12
0.0,54064,0,1900,54417,85,16468,-29,42480,0,1900,45653,85,13996,-29,46174,0,1900,41875,85,15086,-21,35527,0,1900,41547,85,11908,-21,37496,0,1900,43164,85,11908,-22,29383,0,1900,31786,85,11079,-21,31006,0,1900,31308,85,9947,-22,24589,0,1900,27130,87,10685,-22,25995,0,778,30696,85,12588,-20,20480,0,778,23544,85,10917,-20
1.0,1951,60907,49504,4437,18,24599,35,1951,63738,51626,1473,18,24599,35,1951,56863,39183,1473,18,23318,17,1951,56941,42721,1473,18,25346,35,963,49289,32312,0,18,21881,17,963,49289,35268,0,18,21599,17,1951,31369,28078,554,22,22359,19,963,44933,30925,0,18,22027,38,963,29679,25375,0,22,20045,23,2457,42780,27955,0,18,19049,24
1.0,2804,9986,8038,1548,21,4518,12,1748,9986,11012,1548,21,6125,12,2804,7000,8117,804,21,5280,12,1748,7000,11091,804,21,6887,12,1748,5420,8019,804,24,6887,9,0,5420,10214,804,24,6887,10,0,5420,8247,804,24,4989,10,0,5420,10209,804,24,4989,10,0,4807,7224,0,24,5565,13,0,4807,9081,0,24,4361,13
1.0,804,3877,12533,966,17,6079,9,804,4648,14297,0,17,7726,9,804,4648,11065,0,17,4893,4,804,4648,12206,0,28,4893,5,804,2617,10151,0,63,4893,5,804,2617,11117,0,65,5716,5,804,1846,9978,864,68,4965,5,804,2683,10317,864,33,3849,4,804,1609,8435,0,65,4600,4,804,3695,8751,0,106,3866,2
0.0,4210,5703,10293,4937,436,2302,0,1210,7954,10293,1971,436,4763,1,1210,7111,6866,1971,459,2101,1,1210,7111,7151,864,459,2101,1,1210,7892,5231,864,462,2682,1,1210,5764,6664,864,459,2101,-9,2065,5764,5128,864,466,1123,-17,2065,6413,6189,864,466,1123,-16,2065,6413,5055,864,473,1123,-16,2065,5166,6090,864,500,1123,-16
1.0,2788,24914,14879,965,204,9231,11,1898,25730,18262,965,204,10986,14,3447,21773,14561,965,228,7765,10,2557,22589,17944,965,228,9520,13,1549,19163,14210,965,228,7109,11,659,17973,16359,965,367,8680,11,890,18861,12857,0,257,6049,15,659,17973,14775,0,537,11059,11,0,16492,12736,0,534,7470,15,0,16492,13875,0,534,6869,19
1.0,785,48781,51637,0,25,19252,32,785,51340,54449,0,25,20406,32,785,39702,44866,0,25,18551,32,785,39702,47950,0,77,20101,32,785,36547,39462,0,81,17556,28,0,37412,41740,0,77,20920,26,785,30956,34892,0,81,16442,32,0,34178,37092,0,81,21279,32,785,29628,31882,0,81,17757,29,0,32167,33650,0,91,21453,29
0.0,5381,1030,5886,14591,180,2380,-22,2661,1030,5886,12806,180,2380,-22,3373,1030,3787,10787,233,4406,-22,847,1311,4765,8898,211,3738,-19,847,647,4765,7806,211,2937,-20,847,647,4765,3794,211,2937,-20,0,647,3787,8154,233,5017,-9,1680,0,4654,2925,286,4162,-15,1680,0,4654,2925,298,4708,-15,1680,0,4654,2371,320,5400,-15
1.0,4042,5581,9662,1572,388,4801,-15,2894,5581,10648,1572,388,4801,-15,4042,3859,8008,699,395,4801,1,2894,3859,8994,699,395,4801,1,3116,1664,6813,0,395,4000,5,1077,4177,8290,699,403,4058,4,1077,4177,8290,699,403,4604,4,1077,4177,8290,0,403,3803,8,1077,4177,8290,0,403,3803,7,1077,4177,8984,0,425,3803,7
1.0,1942,43013,43149,0,32,13453,20,780,43952,47240,0,32,13453,20,780,33448,38138,0,32,12038,16,780,34475,41495,0,32,12038,16,780,30519,35254,0,32,12038,16,780,31546,38611,0,32,12754,16,780,26457,33791,0,32,9975,16,780,28424,35902,0,32,13660,17,780,25295,31162,0,54,8587,20,780,28424,32816,0,32,13619,21
1.0,0,29760,32396,1630,53,12870,18,0,30685,35334,1630,91,12012,19,0,24802,28043,1630,141,10420,19,0,28055,29998,800,175,9445,20,0,21068,23771,910,282,13285,15,0,23507,24908,0,320,7604,18,0,18961,20502,0,320,8226,15,0,14321,22777,910,320,12485,15,0,18961,18555,0,320,5825,21,0,10879,19822,0,374,11747,15
1.0,7028,4040,1726,4743,43,13972,-3,5920,4040,2509,4743,49,14688,-3,6198,2598,1726,3774,43,13785,2,4511,2189,2509,3774,124,13740,2,4511,1638,1726,3115,120,14550,2,3415,2279,2777,1539,45,14874,-1,3415,1633,2777,1539,45,13670,2,3415,1633,2777,0,45,13670,2,3415,1633,1828,0,81,14362,-2,4020,1633,3560,0,67,13595,2
1.0,0,71000,64110,0,64,29210,47,0,74264,70583,0,64,28567,47,0,54300,57427,0,64,24573,35,0,55449,60905,0,64,24573,42,0,44828,49813,0,64,19159,34,0,51552,53052,0,206,26459,48,0,39212,44530,0,203,18331,29,0,39998,47518,0,203,19171,29,0,34887,39872,0,64,22387,28,0,33232,42252,0,206,18421,29
1.0,8865,17645,6389,6157,206,6077,7,7006,16539,7510,3838,212,6077,8,7006,14519,4459,3838,212,6077,5,3643,14519,5220,2884,212,6800,5,3643,13822,4035,2884,228,7346,1,3643,14619,5274,2884,228,7346,2,3643,12933,5274,2884,262,7346,2,3643,12933,5274,1744,271,7346,2,3643,11931,4168,1744,271,7346,5,3643,11278,5930,1744,404,5059,8
orig_result,0_loss_pro,0_loss_neg,0_win_pro,0_win_neg,0_draw_pro,0_draw_neg,0_area_score,1_loss_pro,1_loss_neg,1_win_pro,1_win_neg,1_draw_pro,1_draw_neg,1_area_score,2_loss_pro,2_loss_neg,2_win_pro,2_win_neg,2_draw_pro,2_draw_neg,2_area_score,3_loss_pro,3_loss_neg,3_win_pro,3_win_neg,3_draw_pro,3_draw_neg,3_area_score,4_loss_pro,4_loss_neg,4_win_pro,4_win_neg,4_draw_pro,4_draw_neg,4_area_score,5_loss_pro,5_loss_neg,5_win_pro,5_win_neg,5_draw_pro,5_draw_neg,5_area_score,6_loss_pro,6_loss_neg,6_win_pro,6_win_neg,6_draw_pro,6_draw_neg,6_area_score,7_loss_pro,7_loss_neg,7_win_pro,7_win_neg,7_draw_pro,7_draw_neg,7_area_score,8_loss_pro,8_loss_neg,8_win_pro,8_win_neg,8_draw_pro,8_draw_neg,8_area_score,9_loss_pro,9_loss_neg,9_win_pro,9_win_neg,9_draw_pro,9_draw_neg,9_area_score
1.0,9870,1618,5354,0,25,14405,-12,5946,1618,5354,0,25,13519,-12,7296,1618,4361,0,147,14108,-12,5946,1535,6502,0,153,13519,-12,5946,1535,5300,0,180,11898,-12,5637,758,6502,0,176,13519,-12,5637,758,5509,0,176,14304,-12,5649,758,6502,0,183,14042,-12,5637,758,5509,0,195,14304,-12,4782,758,5509,0,202,14304,-12
0.0,54064,0,1900,54417,85,16468,-29,42480,0,1900,45653,85,13996,-29,46174,0,1900,41875,85,15086,-21,35527,0,1900,41547,85,11908,-21,37496,0,1900,43164,85,11908,-22,29383,0,1900,31786,85,11079,-21,31006,0,1900,31308,85,9947,-22,24589,0,1900,27130,87,10685,-22,25995,0,778,30696,85,12588,-20,20480,0,778,23544,85,10917,-20
1.0,1951,60907,49504,4437,18,24599,35,1951,63738,51626,1473,18,24599,35,1951,56863,39183,1473,18,23318,17,1951,56941,42721,1473,18,25346,35,963,49289,32312,0,18,21881,17,963,49289,35268,0,18,21599,17,1951,31369,28078,554,22,22359,19,963,44933,30925,0,18,22027,38,963,29679,25375,0,22,20045,23,2457,42780,27955,0,18,19049,24
1.0,2804,9986,8038,1548,21,4518,12,1748,9986,11012,1548,21,6125,12,2804,7000,8117,804,21,5280,12,1748,7000,11091,804,21,6887,12,1748,5420,8019,804,24,6887,9,0,5420,10214,804,24,6887,10,0,5420,8247,804,24,4989,10,0,5420,10209,804,24,4989,10,0,4807,7224,0,24,5565,13,0,4807,9081,0,24,4361,13
1.0,804,3877,12533,966,17,6079,9,804,4648,14297,0,17,7726,9,804,4648,11065,0,17,4893,4,804,4648,12206,0,28,4893,5,804,2617,10151,0,63,4893,5,804,2617,11117,0,65,5716,5,804,1846,9978,864,68,4965,5,804,2683,10317,864,33,3849,4,804,1609,8435,0,65,4600,4,804,3695,8751,0,106,3866,2
0.0,4210,5703,10293,4937,436,2302,0,1210,7954,10293,1971,436,4763,1,1210,7111,6866,1971,459,2101,1,1210,7111,7151,864,459,2101,1,1210,7892,5231,864,462,2682,1,1210,5764,6664,864,459,2101,-9,2065,5764,5128,864,466,1123,-17,2065,6413,6189,864,466,1123,-16,2065,6413,5055,864,473,1123,-16,2065,5166,6090,864,500,1123,-16
1.0,2788,24914,14879,965,204,9231,11,1898,25730,18262,965,204,10986,14,3447,21773,14561,965,228,7765,10,2557,22589,17944,965,228,9520,13,1549,19163,14210,965,228,7109,11,659,17973,16359,965,367,8680,11,890,18861,12857,0,257,6049,15,659,17973,14775,0,537,11059,11,0,16492,12736,0,534,7470,15,0,16492,13875,0,534,6869,19
1.0,785,48781,51637,0,25,19252,32,785,51340,54449,0,25,20406,32,785,39702,44866,0,25,18551,32,785,39702,47950,0,77,20101,32,785,36547,39462,0,81,17556,28,0,37412,41740,0,77,20920,26,785,30956,34892,0,81,16442,32,0,34178,37092,0,81,21279,32,785,29628,31882,0,81,17757,29,0,32167,33650,0,91,21453,29
0.0,5381,1030,5886,14591,180,2380,-22,2661,1030,5886,12806,180,2380,-22,3373,1030,3787,10787,233,4406,-22,847,1311,4765,8898,211,3738,-19,847,647,4765,7806,211,2937,-20,847,647,4765,3794,211,2937,-20,0,647,3787,8154,233,5017,-9,1680,0,4654,2925,286,4162,-15,1680,0,4654,2925,298,4708,-15,1680,0,4654,2371,320,5400,-15
1.0,4042,5581,9662,1572,388,4801,-15,2894,5581,10648,1572,388,4801,-15,4042,3859,8008,699,395,4801,1,2894,3859,8994,699,395,4801,1,3116,1664,6813,0,395,4000,5,1077,4177,8290,699,403,4058,4,1077,4177,8290,699,403,4604,4,1077,4177,8290,0,403,3803,8,1077,4177,8290,0,403,3803,7,1077,4177,8984,0,425,3803,7
1.0,1942,43013,43149,0,32,13453,20,780,43952,47240,0,32,13453,20,780,33448,38138,0,32,12038,16,780,34475,41495,0,32,12038,16,780,30519,35254,0,32,12038,16,780,31546,38611,0,32,12754,16,780,26457,33791,0,32,9975,16,780,28424,35902,0,32,13660,17,780,25295,31162,0,54,8587,20,780,28424,32816,0,32,13619,21
1.0,0,29760,32396,1630,53,12870,18,0,30685,35334,1630,91,12012,19,0,24802,28043,1630,141,10420,19,0,28055,29998,800,175,9445,20,0,21068,23771,910,282,13285,15,0,23507,24908,0,320,7604,18,0,18961,20502,0,320,8226,15,0,14321,22777,910,320,12485,15,0,18961,18555,0,320,5825,21,0,10879,19822,0,374,11747,15
1.0,7028,4040,1726,4743,43,13972,-3,5920,4040,2509,4743,49,14688,-3,6198,2598,1726,3774,43,13785,2,4511,2189,2509,3774,124,13740,2,4511,1638,1726,3115,120,14550,2,3415,2279,2777,1539,45,14874,-1,3415,1633,2777,1539,45,13670,2,3415,1633,2777,0,45,13670,2,3415,1633,1828,0,81,14362,-2,4020,1633,3560,0,67,13595,2
1.0,0,71000,64110,0,64,29210,47,0,74264,70583,0,64,28567,47,0,54300,57427,0,64,24573,35,0,55449,60905,0,64,24573,42,0,44828,49813,0,64,19159,34,0,51552,53052,0,206,26459,48,0,39212,44530,0,203,18331,29,0,39998,47518,0,203,19171,29,0,34887,39872,0,64,22387,28,0,33232,42252,0,206,18421,29
1.0,8865,17645,6389,6157,206,6077,7,7006,16539,7510,3838,212,6077,8,7006,14519,4459,3838,212,6077,5,3643,14519,5220,2884,212,6800,5,3643,13822,4035,2884,228,7346,1,3643,14619,5274,2884,228,7346,2,3643,12933,5274,2884,262,7346,2,3643,12933,5274,1744,271,7346,2,3643,11931,4168,1744,271,7346,5,3643,11278,5930,1744,404,5059,8
1.0,1997,8923,8053,0,124,5594,2,1997,8923,9225,0,124,5594,5,2983,7625,8090,0,124,6305,2,1997,8810,9094,0,124,7126,5,1997,7050,9094,913,124,7126,0,1997,7940,10043,913,125,8094,0,1997,5774,9158,913,136,8094,0,1997,5774,9158,0,136,8786,0,1997,5774,8357,0,136,7406,-1,1997,5774,8357,0,198,7406,0
1.0,2424,15792,19242,0,456,8452,18,2424,15792,20985,0,456,8452,22,2424,10870,19038,0,468,8452,22,2424,14087,20191,0,457,7665,16,2424,9165,18244,0,469,7665,16,1515,12898,19096,0,508,8417,9,1515,11913,17219,0,509,8356,8,1515,11783,18264,0,581,7633,8,887,7194,16609,0,515,8303,18,887,11783,17329,0,599,8133,7
0.0,33239,0,805,30836,23,14524,-27,25830,0,805,24230,23,13812,-26,27630,0,805,26922,133,14379,-27,19916,0,805,19518,133,10661,-26,21622,0,805,19518,133,12182,-31,15571,0,805,15169,133,11470,-30,17219,0,0,16499,133,12264,-30,12366,0,0,11303,159,11224,-25,13456,0,0,11303,159,13010,-25,9992,0,805,11165,319,13624,-26
1.0,1096,11159,10109,2616,81,9297,12,0,11159,11471,1692,81,10191,13,0,10451,8003,1692,81,10191,13,0,10075,8880,672,81,10868,13,1096,9058,6507,672,81,10668,10,1096,9058,7416,672,81,9475,10,1096,9058,5939,672,126,8131,9,0,7499,6758,672,81,9668,19,1096,7499,6415,672,110,9765,9,0,7499,7777,672,110,10659,16
1.0,7971,10384,12257,4048,32,5147,-5,7971,9446,13562,2656,32,6079,-5,7971,8731,9897,2656,148,6079,-6,4675,8731,9897,744,174,8110,-6,4675,6957,7598,744,174,8110,-6,6101,8461,7762,0,40,8173,3,6101,8461,6457,0,46,8173,3,3993,10271,7596,0,88,9803,4,3993,8635,6355,0,88,9196,4,3993,8635,7332,0,88,9196,4
1.0,0,27292,27777,969,104,9372,15,1195,28960,29572,969,104,9372,15,1195,26171,24316,969,104,9372,10,1195,27064,25330,969,104,9372,10,1195,24346,21312,969,114,9372,9,1195,24346,22161,969,114,9372,9,1195,18751,19123,969,151,9442,16,1195,19251,18957,0,157,11911,16,2050,16698,17213,0,137,10116,8,1195,13912,18195,453,113,10832,15
0.0,20958,3437,3847,15922,1561,6055,-9,17703,3437,3847,14139,1456,6055,-8,16812,2257,2535,13402,1583,6747,0,13332,2780,3847,12233,1478,6055,-8,12271,1600,3847,11357,1490,7484,-12,10530,1600,3847,10560,1490,6698,-17,9902,965,3847,10560,1490,6091,-18,9735,1622,2535,10043,1478,6295,-8,9735,1622,2535,9177,1506,6825,-11,8674,2269,2535,8186,1519,5871,-11
1.0,4477,16938,11713,7655,702,5900,-1,4477,16938,11713,3823,702,5900,-1,3270,14853,8695,2849,201,6475,-11,3270,14853,9857,2849,258,6475,-10,3270,12406,7912,2849,258,5916,-11,3270,12406,8946,2849,258,5916,-10,2380,11605,7088,2849,258,5916,-11,2654,12095,8048,1955,392,5763,-12,935,12095,6199,1955,398,6972,-13,1735,12095,7061,1955,398,6800,-12
0.0,34803,0,800,35421,6,10536,-32,23966,0,800,29040,6,11604,-32,25042,0,800,29859,6,10884,-32,14965,0,800,23622,6,10884,-28,15968,0,800,23622,6,12062,-28,11793,0,800,19378,14,12392,-32,12221,0,800,19378,39,11363,-32,9335,0,800,17647,50,10643,-28,9335,0,800,17647,77,10643,-29,7594,0,800,15768,50,11821,-28
1.0,6480,17445,10820,1808,42,2804,8,6480,17445,12869,1808,67,2804,10,7378,12496,9463,1808,67,1878,13,6199,11415,11505,1808,67,1252,13,4010,9182,9141,1808,250,1168,13,4010,9182,11448,1808,293,1939,14,4010,5929,10531,2334,302,1939,9,3204,5929,11270,1798,302,1939,9,5393,2098,10060,1798,120,2882,12,4201,2098,11951,1798,120,2882,12
1.0,3186,14166,15594,701,52,7574,5,1231,14166,16623,0,52,8377,5,1955,11530,13383,701,250,8128,1,1955,11530,14418,701,256,8106,1,0,10608,11858,0,209,7921,-5,0,10608,12861,0,226,7921,-4,0,9519,11823,0,226,7921,-4,865,6326,11958,0,273,7155,5,865,5214,10923,0,274,7155,2,865,4289,10959,0,352,7292,2
1.0,0,28090,30613,683,31,12816,6,0,30443,34094,683,31,14130,6,0,24636,26920,683,31,13702,6,0,24636,27814,0,31,13702,6,0,22553,22595,0,35,11749,5,0,23092,24105,0,31,11405,4,0,16169,20291,684,31,3744,6,0,18291,20702,0,31,9970,7,0,16943,17593,0,198,4688,13,0,16943,18513,0,155,4688,12
0.0,55590,605,1219,64683,8,14454,-40,44993,605,1219,58106,8,14454,-40,47669,605,0,58106,8,14454,-40,36589,0,1219,44475,12,12336,-38,38605,0,1219,45507,12,12336,-38,29277,0,1219,42137,113,12959,-36,30630,0,1219,42137,113,12800,-37,22084,0,1219,32260,36,10237,-37,22846,0,1219,34022,36,10883,-37,17164,0,1219,27586,36,11086,-40
0.0,24870,1427,3657,27681,34,4291,-19,16357,1427,4609,17452,34,4291,-14,19470,2387,3657,22305,34,6321,-18,9963,2387,3804,14526,47,5746,-19,9963,763,2815,14508,96,4876,-19,4287,763,3620,9283,83,3699,-14,5540,763,2815,9283,96,3124,-20,3258,1182,3620,9283,94,2452,-25,3310,960,3994,8093,157,4545,-19,2057,1622,3994,8093,326,4545,-19
1.0,2846,7885,10892,8774,75,3515,-7,2846,7885,15147,7698,75,3515,-7,2846,7060,10841,7698,75,4700,-11,806,7012,11352,5047,75,5104,-11,2846,5713,8657,5460,75,3245,-11,806,5713,8657,2809,75,3930,-11,1560,6187,7178,3778,75,5391,-12,806,6187,6662,1632,75,7330,-10,1560,6187,4359,949,75,6184,-13,806,4840,6595,1753,75,4933,-10
1.0,0,29736,24600,3280,135,6383,11,0,31245,25914,3280,152,7757,11,0,18962,19740,3280,135,6728,-5,0,18962,20747,3280,258,6728,-5,0,20509,16646,3306,161,7212,-3,0,14559,19122,3280,135,6728,16,0,8905,15895,4144,135,7330,3,0,8905,16902,4144,258,7330,3,874,16763,12993,3306,278,8881,-1,0,7080,13816,3306,258,11185,2
0.0,10335,3272,2272,8310,49,4310,-9,7048,3272,2272,6437,49,3508,-9,5947,976,1124,7418,76,3622,-13,2660,976,1124,5545,76,2820,-13,3552,976,1124,5545,76,2789,-13,1827,976,1124,3621,76,3530,-13,1827,976,1124,3621,85,3530,-13,1827,2070,0,3621,59,3530,-12,892,976,1124,3621,216,3530,-13,892,2070,0,3621,190,3530,-12
1.0,0,33808,37088,0,237,13868,17,0,35341,38304,0,237,13300,17,0,28452,31762,0,237,11393,17,0,27614,33020,0,237,11393,14,0,24947,28454,0,237,9683,14,0,23780,28454,0,246,10303,14,0,18002,24364,0,246,8478,5,0,22220,25105,0,247,11503,11,0,13140,22512,1052,238,8022,8,0,16339,21980,0,255,8478,8
0.0,20945,7628,3824,27063,605,1535,-9,14746,6931,3824,21732,155,1184,-9,12954,6282,4793,11663,605,2413,-10,12004,7505,3100,10061,834,2413,-9,8864,4099,4793,8683,605,2413,-6,6749,4156,2937,9782,615,3107,-5,6749,3114,2937,9782,615,3107,-10,6749,4543,4793,9782,181,4733,-15,6222,3280,4793,6130,919,2413,-4,4853,3057,4793,4296,844,3107,-13
0.0,34131,0,723,27239,203,4500,-23,26534,977,723,14857,221,3088,-13,25936,0,723,22049,227,3788,-20,19133,0,723,12302,255,2376,-9,19133,0,723,10900,255,2376,-6,14454,0,723,10115,255,2981,-8,14454,0,723,10115,255,3527,-9,10521,0,723,8052,378,3773,-12,10521,0,723,6650,378,3773,-9,8500,0,723,6650,378,4686,-8
0.0,24623,2283,832,22768,19,10105,-14,16028,2283,832,12885,19,9108,-14,16295,2067,832,16729,19,10410,-7,9466,2067,832,13753,19,9827,-6,9466,1004,832,11743,19,9995,-14,5687,1004,832,8168,19,9195,-13,6554,1004,0,7882,19,9148,-13,3997,1063,832,5406,38,7445,-13,4864,1004,0,6806,19,8124,-13,2887,1063,832,4307,38,7445,-13
1.0,4752,17843,13783,5565,62,3004,-9,3662,17155,13556,2785,62,3671,-3,3662,11880,7886,2785,62,2164,-3,3662,11880,8920,2785,187,1426,-2,3662,8589,6713,2785,187,2548,-2,3662,8392,6788,1921,187,2133,-2,3662,7303,5727,1921,187,2133,-2,2853,10786,5727,1069,62,2842,-3,3662,7314,6545,1921,329,2133,-4,2024,9440,6577,1069,74,2842,-8
0.0,36338,673,3180,35025,148,16843,-27,25969,673,3180,27555,148,15992,-27,27786,673,3180,27555,164,15799,-27,19969,673,1157,29474,148,13599,-21,20861,673,1157,30648,148,14201,-22,14093,0,1222,16994,183,13625,-23,14762,0,1222,15203,164,15093,-23,11015,0,1222,10383,164,14308,-22,10761,0,1222,15203,164,14709,-22,8206,0,1222,9761,180,11719,-22
1.0,786,123918,95916,0,0,32192,52,786,127295,102579,0,0,33719,52,786,107950,88228,0,0,28288,51,786,111963,94250,0,0,32782,51,786,103921,82129,0,0,29275,51,786,100005,88055,0,0,28978,46,786,88961,77287,0,0,28978,45,786,93422,81794,0,0,28978,45,786,80328,71036,0,0,28023,41,0,83305,74559,0,0,28023,43
1.0,2610,15674,20495,2495,101,9265,5,1061,17558,22356,2495,101,10016,5,0,14996,18865,2495,106,8528,-3,0,14996,19834,1779,106,8528,-2,1061,14689,16894,1779,101,9229,3,1061,14689,17956,1779,103,8424,3,1061,12410,16048,1779,103,7673,2,1061,12410,16048,788,118,6912,2,0,9544,14061,0,149,8555,-3,0,9544,14752,0,149,8555,-2
1.0,1216,4947,4148,3258,224,11989,-4,1216,4947,5109,2333,224,12112,-4,1216,3820,3795,2333,224,12112,1,1216,4584,3795,800,224,11851,1,1216,3435,2647,800,224,12848,1,1216,3435,3370,800,224,12848,1,0,3813,3370,800,367,12250,1,0,3813,3370,800,395,12250,1,808,4460,3370,800,395,12889,1,808,4460,3633,800,425,12889,1
1.0,0,39513,31495,0,161,8923,29,0,41446,35329,0,161,9952,30,0,34983,25934,0,161,8923,25,0,33041,29339,0,220,9273,26,0,25330,23050,0,220,7870,21,0,25330,25002,0,220,9244,21,0,20580,20634,0,269,8215,20,0,21572,21755,0,269,8215,20,0,18849,18362,0,279,6308,19,0,15539,19482,0,269,8819,20
1.0,3871,7991,14924,7981,454,4330,0,1609,8855,14924,5269,454,4330,0,1609,7998,10489,5269,510,5015,0,1609,7998,11413,3587,510,4330,0,1609,7134,8838,3587,510,4330,0,1609,5953,10354,3587,559,4330,9,661,7536,8089,2477,484,3688,3,661,7536,9208,2477,484,2816,3,661,6487,8089,2477,494,2816,3,661,6241,10048,2477,492,3015,8
0.0,41466,0,909,53629,60,15059,-25,31141,0,909,44294,60,13930,-24,31877,824,909,40025,62,12628,-22,21924,824,1600,31139,129,12467,-22,23746,824,0,31559,84,11174,-21,15869,824,0,26320,136,11174,-15,16471,0,1600,23907,133,12322,-24,10372,824,1600,19864,181,11338,-16,10372,0,1600,19864,190,12168,-16,7284,0,909,15912,205,11472,-23
0.0,5486,3032,6028,7021,350,4704,-13,2264,3032,7194,5415,395,4704,-13,2264,1089,5194,5415,395,4704,-14,1543,1089,8103,4663,425,4402,-7,1543,1089,6103,4663,425,4402,3,1543,0,7104,1924,456,4402,-6,1543,0,6097,2580,456,4402,-7,605,0,6103,1924,456,4402,5,1543,0,5306,1924,472,4402,3,605,0,6103,1924,501,6593,6
1.0,922,18636,14772,0,123,10333,15,922,18636,16062,0,123,10333,15,922,15464,12872,0,123,8628,15,922,15464,14092,0,123,8628,16,922,14473,11260,0,123,9174,16,922,12812,11755,0,123,8628,16,922,12812,10055,529,123,7821,16,922,14338,11016,529,136,9170,33,1930,12670,8727,529,136,10031,33,1930,12670,9403,529,136,10031,33
1.0,4715,5580,6440,719,134,5782,-10,4715,5580,7272,0,151,5782,-8,3731,5580,6462,719,149,5502,-11,3731,5580,7601,719,149,5502,-10,4715,5580,5667,0,155,4779,-8,3731,6462,6712,0,151,5059,-8,4449,6462,5918,0,151,5059,-8,4449,7574,6649,0,151,5059,-7,4449,7574,5905,0,151,5766,-8,4449,9296,6488,0,151,5766,-8
1.0,0,35797,29158,972,29,17436,33,0,37713,33946,972,29,18873,33,0,27482,27256,972,29,16999,33,0,34920,29759,0,41,21253,34,0,21408,25404,0,41,19379,34,0,22092,28098,0,41,19379,36,0,19616,24842,0,42,18767,41,0,20444,26677,0,93,19461,41,0,19809,24196,0,93,17819,41,0,20141,26687,0,80,10893,33
1.0,8514,8899,5698,5720,79,4109,-5,8514,6816,5698,3469,79,4109,-5,3699,9834,5948,6178,96,4497,-5,5010,5860,5948,2472,96,4222,-8,3981,3865,4026,2472,96,4222,-9,3699,2824,5948,1512,96,4222,-9,2670,1873,4026,1512,96,4222,-10,3699,992,6839,1512,161,3515,-9,2670,992,4917,1512,161,3515,-10,5125,0,5948,712,161,3515,-5
0.0,45928,647,1936,62309,32,19685,-48,33318,647,1936,44341,32,18679,-30,35876,0,1936,55333,32,20398,-31,24756,0,1936,44797,32,19710,-31,26130,647,1936,34054,32,18949,-32,19520,647,885,29299,35,17682,-31,20773,647,885,29299,35,19721,-31,14989,647,885,26385,37,18613,-30,15296,0,1902,31110,35,15000,-31,12134,1559,1936,23011,44,17106,-31
