orig_result,0_loss_pro,0_loss_neg,0_win_pro,0_win_neg,0_draw_pro,0_draw_neg,0_area_score,1_loss_pro,1_loss_neg,1_win_pro,1_win_neg,1_draw_pro,1_draw_neg,1_area_score,2_loss_pro,2_loss_neg,2_win_pro,2_win_neg,2_draw_pro,2_draw_neg,2_area_score,3_loss_pro,3_loss_neg,3_win_pro,3_win_neg,3_draw_pro,3_draw_neg,3_area_score,4_loss_pro,4_loss_neg,4_win_pro,4_win_neg,4_draw_pro,4_draw_neg,4_area_score,5_loss_pro,5_loss_neg,5_win_pro,5_win_neg,5_draw_pro,5_draw_neg,5_area_score,6_loss_pro,6_loss_neg,6_win_pro,6_win_neg,6_draw_pro,6_draw_neg,6_area_score,7_loss_pro,7_loss_neg,7_win_pro,7_win_neg,7_draw_pro,7_draw_neg,7_area_score,8_loss_pro,8_loss_neg,8_win_pro,8_win_neg,8_draw_pro,8_draw_neg,8_area_score,9_loss_pro,9_loss_neg,9_win_pro,9_win_neg,9_draw_pro,9_draw_neg,9_area_score
0.0,26670,3801,7374,22709,77,8014,-7,19185,3801,7374,14960,77,5580,-7,18894,2983,5258,17827,77,9464,-7,12994,3566,8143,12297,82,10149,-7,12454,2803,3916,10783,77,6711,-6,8326,3052,5163,9158,77,7741,-7,8326,3052,5163,9158,77,7741,-7,7782,4406,9229,4112,82,6548,-2,5345,3635,9229,4112,99,5047,-6,5345,3635,9229,4112,99,5047,-6
0.0,31536,917,1415,36848,247,7186,-10,24009,917,1415,29556,248,7647,-10,25682,1725,1415,29063,247,6011,-10,18815,1725,2485,21260,247,6855,-20,18815,808,2485,22983,247,6855,-20,12783,808,2485,18961,276,6612,-10,13657,808,2485,17383,313,7176,-20,10417,1545,2485,13854,248,7295,-18,7791,628,2485,13957,276,7502,-18,7791,628,2485,13957,276,7502,-18
0.0,53299,402,1141,50215,16,19920,-36,42515,1117,1141,34220,16,18319,-27,43712,402,0,37153,16,17066,-35,33798,402,0,28464,16,16307,-35,34984,402,0,28464,16,19369,-35,26685,402,1141,29537,16,16800,-27,27955,810,0,18244,23,15321,-28,19724,402,0,21418,118,15544,-27,13236,402,0,15378,118,16430,-30,13236,402,0,15378,118,16430,-30
0.0,9876,1720,3559,14892,41,6570,-18,5563,1720,3559,13603,41,7448,-18,6521,1720,3559,8894,44,5616,-12,2987,1609,3559,9048,41,6319,-18,2587,0,2543,11565,78,9172,-17,1263,766,3559,9048,78,9410,-18,1263,0,2543,8999,78,9205,-19,991,1194,2543,8999,115,8315,-13,2254,0,3559,975,88,7146,-15,2254,0,3559,975,88,7146,-15
0.0,19186,649,885,12876,144,10937,-26,16285,649,885,8619,144,8822,-26,17710,649,885,12876,215,10937,-25,13786,649,885,10110,150,8158,-28,14439,0,885,8619,215,9319,-30,10941,0,885,10110,150,8655,-33,11790,0,885,10110,237,8655,-33,9054,0,885,10110,253,8655,-29,7257,0,885,10110,262,8655,-29,7257,0,885,10110,262,8655,-29
0.0,20723,5148,1869,20477,145,6850,-22,14786,5148,1869,16031,183,7673,-22,14537,5400,1869,16223,145,8281,-23,8874,5217,2743,12692,198,5170,-22,10003,5217,2743,12692,273,5170,-22,6347,4105,2743,9064,183,7424,-23,6347,4105,2743,9064,183,7424,-25,4194,4105,2743,6736,183,7424,-25,4194,5217,2743,4693,193,6361,-25,4194,5217,2743,4693,193,6361,-25
0.0,48271,0,880,47683,72,16101,-39,39144,824,880,38520,72,10891,-39,38754,646,880,41330,84,15117,-38,28684,646,880,36024,84,15117,-32,29618,646,0,36024,84,15117,-33,22516,646,0,30099,84,14279,-33,23812,646,0,30635,84,14203,-33,18440,646,0,28322,84,14203,-32,13745,646,0,19208,88,9469,-34,13745,646,0,19208,88,9469,-34
0.0,2066,2194,7390,4713,173,8219,-18,2066,2194,8322,3081,214,8215,-18,2066,2194,5644,3081,214,8939,-18,1207,2194,5644,1686,214,8245,-13,1207,3119,5597,2405,246,7342,-13,0,3119,5597,934,247,7342,-18,0,3119,5597,934,247,6479,-18,0,3119,5597,405,247,7347,-18,0,4009,5597,405,247,7577,-18,0,4009,5597,405,247,7577,-18
0.0,15284,1478,3402,10377,166,5392,-1,11813,2482,3402,6296,166,5990,2,8222,1579,3402,2701,399,4533,0,6578,2583,3402,2292,399,4533,3,6578,1868,2337,2292,381,4533,3,5371,2706,2337,2292,388,4533,3,5371,1702,884,2292,388,4533,3,3783,1928,3706,604,390,4075,10,5019,864,4782,604,509,4005,7,5019,864,4782,604,509,4005,7
0.0,2913,0,1667,4855,35,9006,-17,1836,0,1667,4312,35,8263,-16,1249,0,1667,4855,35,9006,-20,0,0,1667,4312,35,9653,-15,963,0,1667,4312,67,9137,-15,963,672,1948,901,67,8304,-14,835,0,1781,2517,72,8596,-15,1249,0,2909,0,67,7624,-18,0,672,3178,0,76,8414,-14,0,672,3178,0,76,8414,-14
0.0,33506,3404,1583,35771,105,7745,-14,23147,3404,2840,28362,105,6887,-14,24697,2751,2840,29442,105,8666,-14,16889,2751,2840,23194,105,7374,-14,18892,2530,1583,19688,115,8352,-16,14400,3814,2840,17063,115,8244,-22,13149,0,2840,12785,115,7996,-22,10709,1877,1965,19377,116,9311,-22,7305,689,1965,17518,127,8662,-21,7305,689,1965,17518,127,8662,-21
0.0,22533,4194,1794,25686,62,6862,-14,14356,4194,1794,18368,179,4184,-14,13972,2941,909,16566,62,6862,-10,9004,2941,909,13600,62,7328,-1,8516,2284,2048,9939,109,6811,-9,5431,2284,2048,8977,109,7277,0,5431,2284,2048,7782,121,7962,0,3128,2284,909,7781,195,3420,0,2081,2284,909,4960,210,3420,-3,2081,2284,909,4960,210,3420,-3
0.0,26622,2740,4735,19813,87,15351,-19,19050,3637,4735,14723,87,14881,-15,19435,3039,2476,14429,88,13852,-19,14068,4273,4735,13663,117,13852,-15,14962,2431,3430,11977,124,13160,-15,10126,2949,2476,6767,162,12505,-14,11627,3039,2570,11322,122,12676,-16,6640,2949,1737,6430,187,11472,-14,5788,3846,1737,6815,187,11714,-11,5788,3846,1737,6815,187,11714,-11
0.0,10097,0,0,9373,57,9735,-18,7307,703,0,7188,70,9088,-18,7287,0,0,3783,114,9630,-26,5173,703,0,3720,82,9088,-19,5935,703,0,3720,82,9088,-19,3601,703,0,1578,127,8494,-25,3601,0,0,2322,131,8991,-25,2342,703,0,1080,138,9537,-26,1571,703,0,1578,143,8494,-26,1571,703,0,1578,143,8494,-26
0.0,18210,3954,4043,14728,715,3418,-14,12877,3954,4043,9624,303,4219,-10,12027,2993,2235,8966,715,3418,-14,8493,3831,2235,7232,738,3418,-14,9820,3855,3165,7920,756,3993,-15,5453,2894,1195,4785,344,4219,-11,5453,2056,1195,4785,578,4219,-11,3254,2056,2361,4785,578,4219,-11,4033,2056,4313,728,371,4213,-13,4033,2056,4313,728,371,4213,-13
0.0,40994,0,909,42279,663,12189,-19,34043,1090,909,30614,663,10099,-19,32615,0,909,32941,726,10344,-19,26638,1090,909,23882,689,8687,-19,26638,0,909,23882,689,8569,-19,21039,0,909,21147,663,9473,-19,21846,0,909,22093,689,9355,-19,17450,0,909,22355,439,10222,-16,13907,0,909,18967,504,10222,-19,13907,0,909,18967,504,10222,-19
0.0,24761,1174,2430,27791,78,4101,-9,17038,1174,2430,24999,78,4101,-9,18186,1174,0,17633,78,4101,-9,12905,1174,0,16590,78,4101,-9,12149,0,0,16590,78,5375,-12,9344,938,0,15689,78,5375,-11,9344,938,0,15689,78,5375,-11,7239,1475,0,10912,78,4101,-8,3906,0,1193,8899,79,5587,-11,3906,0,1193,8899,79,5587,-11
0.0,24558,0,885,33429,233,4501,-29,18655,0,2024,27723,241,4501,-29,19663,0,2024,27723,241,5744,-32,14173,0,885,28752,289,5744,-32,14957,0,2024,18281,277,5594,-30,10738,0,2024,23118,332,5221,-29,11028,0,2024,15469,329,5594,-30,7264,0,2024,14637,333,5594,-30,6342,0,2024,13038,350,5575,-31,6342,0,2024,13038,350,5575,-31
0.0,14069,0,2677,12796,179,12572,-16,11049,0,2677,9019,179,12572,-12,13392,1105,2677,12796,179,13131,-16,9395,1105,2677,7406,185,13131,-12,10205,1105,1817,8315,185,13969,-13,8034,1105,1817,8259,189,13980,-26,8034,1105,1817,8259,192,13980,-26,6145,1105,1817,4008,195,13390,-26,4973,1105,1817,3024,208,13315,-30,4973,1105,1817,3024,208,13315,-30
0.0,7850,6734,5502,9778,209,6408,-14,4802,6734,5502,2567,231,6408,-14,4802,6734,3733,2567,231,6408,-14,7315,5562,7315,2569,210,5547,-8,3409,5562,4584,2567,239,8111,-14,5411,3794,5595,765,218,8013,-9,5411,3794,3826,765,218,8013,-9,3877,3525,5435,765,223,7140,-12,6347,3525,5565,765,255,10412,-18,6347,3525,5565,765,255,10412,-18
0.0,19622,1575,2079,16069,43,9734,-20,14915,1575,2079,10279,43,7229,-19,14837,738,2903,12945,61,8222,-20,9960,0,2903,9853,71,6887,-19,9738,0,1874,7744,71,9392,-21,6821,0,1874,6915,71,6887,-20,6821,0,1874,6915,75,6887,-20,5646,0,1874,5839,75,6887,-19,4750,0,0,5035,140,7509,-20,4750,0,0,5035,140,7509,-20
0.0,5652,3404,1876,3344,75,4862,-22,2566,3404,1876,2340,75,5347,-22,2566,818,885,2340,247,5347,-27,1760,2281,1876,1734,77,6010,-23,756,960,1876,3170,79,5525,-46,2545,2281,1876,830,77,4770,-23,1004,683,885,0,304,3539,-27,1004,683,1873,0,308,3539,-26,1004,683,1873,0,327,3539,-26,1004,683,1873,0,327,3539,-26
0.0,143504,0,0,139714,6,39826,-69,122190,0,0,123341,6,36080,-69,127157,0,0,127435,6,38070,-72,105716,0,0,112473,6,34324,-72,108419,0,0,115126,6,35785,-70,90211,0,0,101339,10,31561,-66,92969,0,0,101619,10,34884,-67,77331,0,0,89685,19,31135,-66,68470,0,0,85667,19,29584,-70,68470,0,0,85667,19,29584,-70
0.0,14682,3369,3331,15002,152,7407,-3,10609,3369,4231,11606,290,7946,-3,11007,4410,2083,11074,151,7407,-6,7275,3802,4231,8994,290,7946,-3,7275,2897,4231,8994,290,7946,2,6101,4151,2983,6014,306,8631,0,5035,2897,4231,6987,437,7225,-1,4099,3468,3231,4969,385,8062,-4,3739,2897,5379,3833,441,5445,1,3739,2897,5379,3833,441,5445,1
0.0,21324,4429,934,26594,98,12350,-26,15378,5507,934,19308,102,12350,-26,15378,3660,934,18334,102,11310,-26,8795,2582,1725,21501,100,11310,-23,10202,2604,934,13832,113,9276,-26,4825,2582,1725,16808,140,12147,-23,4825,1785,2684,16808,140,12167,-26,946,959,1725,10412,101,7733,-19,0,2037,1725,6486,123,7264,-23,0,2037,1725,6486,123,7264,-23
0.0,14097,2615,895,5155,130,10738,-16,10674,2615,895,4242,130,11440,-16,9308,1475,895,6123,40,9699,-16,6942,1747,895,4242,32,11440,-16,6942,1475,895,4242,32,9699,-21,5777,1475,895,5210,65,9555,-20,6017,1475,895,4242,32,9699,-22,4852,1475,895,4242,57,8853,-22,3868,1475,895,5210,81,11018,-21,3868,1475,895,5210,81,11018,-21
0.0,2775,0,4603,699,35,5356,-20,1881,0,4603,0,35,4649,-20,1881,0,4266,0,35,4649,-20,1881,0,4266,0,35,4649,-16,1881,0,4266,0,42,4649,-16,1881,0,4266,0,60,5236,-16,1881,0,4266,0,60,5236,-16,1881,0,4266,0,60,5236,-16,819,402,4266,0,70,5875,-16,819,402,4266,0,70,5875,-16
0.0,27340,0,1029,33065,74,9413,-27,17900,0,1029,22546,74,9413,-27,18078,0,1029,22546,74,10111,-27,10342,1768,0,18907,74,9761,-27,9726,764,1029,19145,74,10000,-28,7185,764,1029,18362,81,10000,-28,7185,0,1029,17574,126,10471,-31,5609,1004,0,15636,185,11335,-30,3120,0,0,13055,190,9613,-23,3120,0,0,13055,190,9613,-23
0.0,17404,0,805,28771,231,7157,-19,13972,0,805,23990,231,7732,-10,14543,0,805,20614,248,7864,-10,11977,0,805,15947,239,8306,-13,12714,0,805,15833,239,9677,-7,10425,0,805,11166,239,10265,-7,10425,0,805,11166,259,10265,-7,8241,0,805,10283,285,10082,-12,6499,0,805,8605,296,11466,-6,6499,0,805,8605,296,11466,-6
0.0,4375,2816,3116,2826,48,10238,-10,4375,2816,3116,1175,94,9746,-10,4071,777,2066,1787,48,11443,-10,4201,2039,3983,1787,48,11556,-11,3760,890,3116,1929,94,8264,-14,3265,890,3983,1062,65,10000,-10,3355,890,3116,1175,94,7978,-15,3996,890,3983,450,111,9222,-11,3135,0,3609,450,101,11145,-8,3135,0,3609,450,101,11145,-8
0.0,6134,1782,2665,9975,165,3938,-13,3722,1782,2665,8988,165,2927,-12,3722,506,2665,8988,221,3656,-13,2050,506,2665,6122,202,3614,-19,3005,506,2665,6122,202,3614,-19,1717,506,2665,6122,241,4106,-13,2443,506,1805,6122,241,4106,-14,1717,506,1805,5078,206,3095,-8,991,506,1805,6122,274,3614,-20,991,506,1805,6122,274,3614,-20
0.0,17258,2081,3820,20553,0,4928,-1,12884,2081,5035,11922,0,4863,-1,11968,1404,2353,14250,84,4496,-1,7657,1357,2321,8475,99,4671,-4,6978,0,2321,8475,99,3773,-7,4478,0,2321,7774,99,3773,-2,4478,0,2321,7774,99,3773,1,2950,786,6189,7774,84,4531,-13,2950,1786,4942,4956,166,5429,-7,2950,1786,4942,4956,166,5429,-7
0.0,4561,4994,4747,2320,0,8392,5,4561,4994,6956,2320,0,9096,5,4561,4077,4666,2320,0,9350,-1,2805,4077,4666,744,8,10220,0,2805,3523,3304,744,138,10220,0,1839,3390,4666,744,13,9252,0,1839,2836,3304,744,143,9252,0,1839,2836,4471,744,143,8272,6,1077,3753,4285,826,208,7402,5,1077,3753,4285,826,208,7402,5
0.0,2530,9598,8397,3715,472,3719,11,0,9598,10231,2672,472,4598,17,0,9598,8061,3328,472,4598,17,0,10399,8276,1688,356,5586,17,0,10399,7083,1688,356,4654,17,0,11409,7306,969,356,6981,18,0,8571,6011,719,356,6994,20,0,9581,6011,0,356,8855,20,0,8622,6049,0,411,7932,17,0,8622,6049,0,411,7932,17
0.0,15148,0,909,10978,160,5148,-28,10876,0,909,10978,212,6872,-28,10876,0,909,10978,212,6872,-28,7180,0,909,8621,286,6872,-33,7180,0,909,8621,296,7505,-33,4680,0,909,3466,296,8298,-30,4680,0,909,4267,302,8899,-33,3428,0,909,3348,302,7770,-33,3428,0,909,2547,320,7374,-33,3428,0,909,2547,320,7374,-33
0.0,13069,7789,8667,10028,755,3286,6,9593,7789,8667,7266,755,2978,7,9593,6448,8667,7266,777,2374,6,6774,6303,7791,3937,783,2374,7,7581,5299,6486,3937,783,2374,7,6533,4530,12353,5759,779,1899,3,6533,4530,9997,4829,779,1899,6,6533,4530,11048,3605,779,1899,3,5694,4530,9121,1729,779,2640,7,5694,4530,9121,1729,779,2640,7
0.0,142271,0,0,149018,6,42871,-88,123215,0,0,135540,6,38166,-57,127906,0,0,135041,6,38526,-64,107441,0,0,125813,6,34130,-57,111417,0,0,129813,6,33932,-64,93060,0,0,109873,24,29648,-66,96913,0,0,113699,24,34141,-67,83580,0,0,94805,50,29408,-67,73526,0,0,77683,84,28328,-66,73526,0,0,77683,84,28328,-66
0.0,132817,0,885,144562,6,39502,-88,113946,0,885,130863,6,36635,-75,116877,0,1794,130842,7,39805,-76,98038,0,1794,118619,6,36118,-74,101981,0,1794,122869,6,39413,-74,87224,0,2735,109343,7,35632,-63,90316,0,1794,104743,6,34127,-62,76031,0,1794,96118,6,32376,-62,66227,0,2735,86423,17,31075,-68,66227,0,2735,86423,17,31075,-68
0.0,38737,777,1282,50291,23,21427,-44,30327,777,1282,36978,23,21427,-43,32353,777,1282,43639,23,20013,-46,25612,777,1282,29748,23,19136,-45,28058,777,1282,32514,23,19791,-45,21105,0,1282,27683,23,15652,-50,22354,0,1282,27683,23,15652,-50,18064,777,1282,26650,35,13504,-54,14744,777,1282,23270,35,12840,-46,14744,777,1282,23270,35,12840,-46
0.0,14328,5227,4709,19519,2,5882,0,7271,5227,4709,14588,2,5824,5,7187,4874,4709,10807,2,5727,4,3890,5639,5906,7557,2,5727,7,2531,3791,2234,8365,2,7100,-4,2656,3973,7740,4339,62,5960,2,2656,3973,5274,4339,62,5960,-3,2656,3973,5274,1646,62,5902,-2,3002,960,6250,2586,62,3405,-7,3002,960,6250,2586,62,3405,-7
0.0,107407,1743,886,109931,0,30728,-72,90291,1743,886,97095,0,28654,-43,94194,2870,886,102668,0,31827,-45,79496,2870,886,90241,0,29753,-44,82726,1090,886,83737,0,29997,-43,70715,1090,886,75584,16,28314,-43,74845,1090,886,75824,0,26571,-45,64185,1780,886,69552,0,23579,-48,56474,1090,0,57292,16,23437,-43,56474,1090,0,57292,16,23437,-43
0.0,13976,2099,6156,9035,82,7701,-23,10390,2099,5271,6469,82,7701,-23,10066,912,3989,7351,82,5878,-23,7705,1187,3104,4785,82,6075,-32,8386,1187,3104,4785,82,5398,-33,6742,1187,3104,4785,149,5398,-32,5746,0,3104,3940,162,5398,-33,4937,0,3104,3940,186,4655,-33,4854,0,3104,3940,174,5201,-31,4854,0,3104,3940,174,5201,-31
0.0,56754,1541,779,56537,13,17545,-52,45778,1541,779,47798,13,12835,-52,47378,695,779,45817,13,16184,-42,37960,2236,779,36945,13,12956,-33,37908,0,779,35501,37,12480,-31,30641,695,779,34672,13,11180,-41,32419,695,779,35501,13,11734,-41,26173,695,0,33754,13,11871,-47,20912,0,0,28989,16,11522,-39,20912,0,0,28989,16,11522,-39
0.0,46323,0,1156,37639,212,11537,-38,36291,0,1156,29161,212,11537,-38,36665,0,1156,33259,212,10497,-31,26544,0,1156,23234,277,10497,-38,27547,0,1156,23234,278,11675,-38,20430,0,1156,16218,283,11116,-38,21278,0,1156,16989,283,12517,-38,17024,0,1156,16772,282,10109,-38,14463,1501,1156,16393,239,10196,-26,14463,1501,1156,16393,239,10196,-26
0.0,15317,4269,2976,14187,22,8254,-14,13630,5166,2976,11341,22,7294,-14,12133,3236,744,10247,22,7294,-14,10446,4327,2976,7878,77,7201,-14,10446,3226,2976,7878,77,7201,-15,9374,3226,2976,7878,194,7201,-15,9374,3226,2976,7878,194,7908,-15,8424,3430,2976,7878,194,8606,-15,7647,2329,2976,4205,276,8705,-20,7647,2329,2976,4205,276,8705,-20
0.0,45621,0,885,49348,10,15836,-47,31953,0,885,39542,10,14021,-42,31927,0,885,36423,10,14884,-47,22265,0,885,29017,10,12287,-42,23406,0,885,29017,10,13198,-42,17419,0,885,21683,10,12287,-39,18219,0,885,27758,10,12869,-43,14325,0,885,21254,10,12830,-40,11917,0,885,18655,10,14074,-40,11917,0,885,18655,10,14074,-40
0.0,5384,5525,6889,1899,180,19708,-6,5384,5525,9932,1899,180,19611,-6,5384,4334,7981,1899,180,15783,-9,4012,4334,8931,1052,180,16497,-8,4012,4934,7819,1052,180,16497,-8,3250,3375,8008,0,223,16330,-8,3250,3375,8008,0,223,15638,-5,5546,4835,9333,1052,272,21571,-5,4784,3876,8410,0,315,21404,-5,4784,3876,8410,0,315,21404,-5
0.0,22075,5511,4777,19604,104,6443,-12,15181,5511,4777,12992,115,7375,-8,16170,5511,3407,14659,115,7375,-8,8167,4523,4777,9144,119,7375,-5,8167,4523,4777,9144,137,7375,-5,3683,4523,3407,7266,137,6340,-5,3683,4523,3407,7266,169,6340,-5,4750,4523,6452,4624,174,7342,2,4475,3270,6452,3428,174,8212,6,4475,3270,6452,3428,174,8212,6
0.0,13167,7519,4561,15939,364,6553,-9,7367,7519,4561,10103,422,6553,-12,6167,5791,5343,8422,364,5683,-5,2802,5791,5343,3542,422,5683,-8,2802,4732,3142,3542,422,5683,-9,1674,5050,5448,1618,422,6121,-2,1674,3991,4258,2671,422,5512,-2,1674,3991,5190,1709,452,6257,-2,867,2912,4116,656,482,5996,0,867,2912,4116,656,482,5996,0
0.0,2363,4671,12804,1332,33,6907,16,1536,5583,13866,450,60,7623,19,1536,5583,9949,450,60,7623,12,1536,5583,11313,450,60,8774,12,1536,4671,7868,450,60,8774,11,1536,5583,9190,450,60,8235,11,1536,5583,6957,450,60,8067,10,1536,7313,7027,450,60,7455,11,1536,7313,5965,450,74,6492,7,1536,7313,5965,450,74,6492,7
0.0,10300,5283,6283,12962,137,3800,-7,7803,5283,6066,10174,153,3800,-7,7424,3374,5090,11950,137,3800,-14,4927,3374,6066,9162,153,3800,-14,5984,3488,6066,10075,153,4364,-14,4834,2414,7131,3764,192,3512,-10,3615,1525,6066,7967,164,4492,-7,6121,1715,7131,1917,246,4670,-10,7665,2480,9441,2851,317,4745,-9,7665,2480,9441,2851,317,4745,-9
0.0,24982,976,2929,17104,182,9015,-7,17867,976,2929,13833,182,7592,-7,17867,0,2929,13833,182,7592,-16,13699,909,5751,11016,182,8213,-16,13699,0,6636,11016,182,8213,-17,9573,0,4689,9163,198,7956,-16,9573,0,5574,9163,187,8898,-17,8319,0,4689,9163,198,7956,-16,7924,909,3805,6626,192,5423,-15,7924,909,3805,6626,192,5423,-15
0.0,44321,0,1781,36553,51,14516,-34,34919,0,1781,28852,51,15201,-33,36667,0,1781,32430,51,14516,-34,27119,0,1781,24729,51,15201,-33,29082,0,1781,25645,59,15996,-33,19997,0,1781,20192,61,16057,-29,21818,0,1781,20192,61,17533,-29,14074,0,1781,14997,69,15326,-27,10763,0,889,13214,78,14470,-27,10763,0,889,13214,78,14470,-27
0.0,11195,3830,4501,10221,111,4598,-9,8626,3830,4501,8644,111,4598,-9,7352,1004,2094,4165,153,5005,-9,6567,1801,2094,3401,153,5888,-9,9297,3066,4501,3245,111,5062,-4,6553,2002,4501,2606,122,5150,-7,6553,1004,2094,2606,164,6316,-7,6565,2062,4501,1821,111,5886,-8,5610,1004,2094,1489,191,5312,-15,5610,1004,2094,1489,191,5312,-15
0.0,14965,4012,1861,9356,0,7182,-20,11026,5412,2552,6843,0,7182,-20,10726,2759,1861,6498,0,7837,-23,7733,4159,1861,6186,0,8484,-26,9372,4159,1861,6186,0,8484,-26,5678,3675,2704,5784,52,8845,-24,6781,3486,2704,5784,0,7952,-25,5393,4780,1861,3621,1,10146,-26,1726,2191,1861,2203,31,7855,-24,1726,2191,1861,2203,31,7855,-24
0.0,45541,0,1748,46193,23,16429,-24,33641,1279,1748,32929,23,16429,-23,33369,0,800,39010,23,14811,-20,22975,791,800,31514,23,13251,-18,24252,0,800,32504,45,13419,-21,18243,1747,0,24886,23,13168,-22,19288,1747,0,24886,23,12542,-26,13695,2393,0,19566,23,12542,-25,10947,2393,0,15544,23,12542,-24,10947,2393,0,15544,23,12542,-24
0.0,7059,9219,7393,14091,360,3247,-11,7059,9219,7393,6658,381,2236,-5,7781,7219,4339,6658,381,2236,-6,7235,6163,7393,2884,381,4186,-5,7235,6163,5554,2884,385,4186,-5,8312,4346,8677,1816,381,3195,-5,8312,4346,6838,1816,385,3195,-5,5362,3081,8520,1816,384,4021,-4,6026,3089,8417,900,437,2503,-5,6026,3089,8417,900,437,2503,-5
0.0,34594,2126,778,36469,135,10742,-29,25428,2126,778,30790,135,10742,-23,26473,2126,778,31822,135,10742,-23,16417,1522,0,23773,135,10546,-26,17098,1522,0,23773,135,10546,-27,10997,2126,778,18905,135,7644,-24,10997,1453,778,18905,162,7644,-24,8009,2126,778,17030,194,7644,-24,6409,1453,778,14985,221,7644,-24,6409,1453,778,14985,221,7644,-24
0.0,12558,1582,3982,7395,333,6168,-16,10381,1582,3982,7395,339,6168,-15,10381,1582,3982,7845,339,6168,-20,8695,2156,3982,6126,339,6168,-20,8695,2156,3982,6126,339,7798,-21,7843,2156,3188,5313,340,7710,-21,7843,2156,3188,5313,340,7710,-21,7008,2156,3188,4017,341,6905,-17,6252,2156,3188,3210,341,8199,-13,6252,2156,3188,3210,341,8199,-13
0.0,11023,3230,5078,10520,71,7959,-5,6999,3230,5078,7739,71,7959,-5,6999,2375,3153,7739,72,7287,-5,6593,3230,7165,3380,81,6465,-5,4724,2375,4070,4350,82,4914,-5,5682,1582,6184,1747,81,5483,-14,3505,2302,1217,5815,99,6295,-14,5682,1582,6520,1747,81,4996,-15,4094,1582,6520,1747,81,4996,-15,4094,1582,6520,1747,81,4996,-15
0.0,108424,0,0,108165,6,31563,-72,91627,0,0,97696,6,28901,-71,93628,0,0,97583,6,30094,-71,76888,0,0,83268,10,26256,-69,79510,0,0,83281,10,27117,-69,65060,0,794,72370,10,26750,-64,68346,0,1038,75198,6,23629,-71,56429,0,794,65581,10,25744,-65,47799,0,1832,57391,6,20505,-61,47799,0,1832,57391,6,20505,-61
0.0,18000,5355,2479,19543,15,11032,-21,11937,5355,4153,12928,15,10934,-21,10987,1719,2479,12819,15,11032,-19,8988,4352,2479,10552,20,9316,-18,11147,4352,2479,10552,35,8741,-20,6728,4352,2479,8426,35,9207,-20,7617,3480,1725,8426,35,10778,-20,5369,3480,2760,6388,35,10778,-19,4536,2116,2760,6388,40,11440,-15,4536,2116,2760,6388,40,11440,-15
0.0,7883,7756,5701,4639,84,9560,13,7883,8760,6759,2920,84,10286,13,3280,7756,6844,4639,84,8762,-7,3280,8760,7902,2920,84,9488,-7,3280,5446,6844,2920,84,7592,-7,3280,3930,8881,2920,88,9106,-6,3280,3930,7874,2920,88,9106,-6,3280,3930,7874,1103,88,9106,-6,2601,6432,7954,1103,84,9708,-8,2601,6432,7954,1103,84,9708,-8
0.0,37921,976,0,40287,212,11650,-37,30249,976,0,34515,212,10677,-37,32371,976,0,36628,212,10677,-41,24588,976,0,25424,212,11915,-36,26324,976,0,30509,40,9538,-41,19386,976,0,25744,40,8963,-41,20280,976,0,26101,40,8963,-41,16377,976,0,23708,40,7551,-40,13523,976,0,20766,47,6388,-43,13523,976,0,20766,47,6388,-43
0.0,7426,2277,5114,4704,109,5366,-14,3848,3262,6103,2138,222,4687,-14,3848,3262,4881,2138,232,4958,-15,2947,977,5114,0,109,6721,-17,3954,1581,5683,1068,255,5077,-9,3142,1581,6831,1068,388,5077,-6,3142,977,6831,1068,416,5077,-6,683,977,6831,0,423,4104,-6,683,0,6831,0,480,3397,-7,683,0,6831,0,480,3397,-7
0.0,30262,0,855,26383,226,12086,-11,23475,1308,855,23693,226,11051,-8,22133,0,2787,21756,226,10800,-8,16355,0,2787,16371,226,9779,-5,17102,0,1982,19000,226,8019,-6,12135,0,855,11797,232,10662,-11,12827,0,2787,16448,226,11102,-12,9207,684,1921,14707,231,8744,-6,6320,684,1921,10521,344,8443,-14,6320,684,1921,10521,344,8443,-14
0.0,27240,0,0,22387,89,8841,-31,21600,0,0,16608,89,8841,-38,20502,0,0,18441,89,8036,-31,14737,0,0,15044,89,7932,-31,15659,0,0,15044,89,7932,-32,12301,0,0,12329,89,7115,-35,12410,0,0,16265,93,7894,-37,9052,0,0,15186,93,7894,-42,6999,0,0,13089,93,9293,-42,6999,0,0,13089,93,9293,-42
0.0,47019,0,885,40243,72,17407,-39,34936,0,885,36049,72,13637,-38,35901,0,885,27287,72,16502,-38,27097,0,885,30813,72,11197,-38,28047,0,885,30813,89,11904,-38,20511,0,885,19728,89,11904,-37,21403,0,885,19728,89,12653,-38,17225,0,885,13308,72,11862,-38,14196,0,885,9741,89,12170,-44,14196,0,885,9741,89,12170,-44
0.0,11980,2819,3326,4417,28,9787,-16,9555,4030,4215,3506,28,9204,-15,9627,2819,3326,4417,140,10569,-18,6338,2819,4304,3582,140,10569,-15,6112,1725,3326,4417,120,11363,-15,2791,764,3326,3582,124,10420,-13,3456,764,1859,2671,107,9837,-15,5474,2936,4304,1697,61,9456,-19,3596,764,5206,1697,120,11288,-26,3596,764,5206,1697,120,11288,-26
