orig_result,0_loss_pro,0_loss_neg,0_win_pro,0_win_neg,0_draw_pro,0_draw_neg,0_area_score,1_loss_pro,1_loss_neg,1_win_pro,1_win_neg,1_draw_pro,1_draw_neg,1_area_score,2_loss_pro,2_loss_neg,2_win_pro,2_win_neg,2_draw_pro,2_draw_neg,2_area_score,3_loss_pro,3_loss_neg,3_win_pro,3_win_neg,3_draw_pro,3_draw_neg,3_area_score,4_loss_pro,4_loss_neg,4_win_pro,4_win_neg,4_draw_pro,4_draw_neg,4_area_score,5_loss_pro,5_loss_neg,5_win_pro,5_win_neg,5_draw_pro,5_draw_neg,5_area_score,6_loss_pro,6_loss_neg,6_win_pro,6_win_neg,6_draw_pro,6_draw_neg,6_area_score,7_loss_pro,7_loss_neg,7_win_pro,7_win_neg,7_draw_pro,7_draw_neg,7_area_score,8_loss_pro,8_loss_neg,8_win_pro,8_win_neg,8_draw_pro,8_draw_neg,8_area_score,9_loss_pro,9_loss_neg,9_win_pro,9_win_neg,9_draw_pro,9_draw_neg,9_area_score
1.0,0,38343,37599,0,352,14390,25,0,38343,39441,0,491,13713,25,0,27366,31355,0,491,11649,25,0,28878,32587,0,491,11066,25,0,24417,26741,0,491,11066,25,0,24417,27880,0,491,11066,25,0,21802,24581,0,491,11066,25,0,22430,25341,0,491,11897,25,0,20723,23187,0,529,9712,25,0,20723,23187,0,529,9712,25
1.0,5284,12683,8797,4388,420,3343,-4,5284,12683,9697,3390,429,2389,-1,5284,12683,6652,2470,430,2389,-1,4138,12683,7909,2470,430,2389,-1,5284,11496,5686,2470,931,3182,4,5284,9697,7545,2599,927,5153,7,4157,8927,5231,1701,431,2128,10,4157,10623,6913,1701,939,3406,10,3011,11361,8170,1701,438,3406,9,3011,11361,8170,1701,438,3406,9
1.0,756,33482,29229,1506,6,11214,30,756,34467,32230,581,6,11992,33,1774,31347,25010,581,6,9426,22,1774,33169,27600,581,6,10271,22,950,21396,21816,581,6,8282,21,1774,27485,24430,581,6,8851,21,950,17863,19668,581,6,6684,21,1968,22095,23790,1410,6,8116,20,2724,18161,22318,581,6,8329,20,2724,18161,22318,581,6,8329,20
1.0,4210,7068,10508,3021,138,3056,-12,4210,7068,10508,1904,138,2430,-12,5459,4926,8083,1904,138,2430,-12,4264,4926,8083,913,138,2430,-12,4264,4926,6741,913,138,3159,-13,5459,6007,7695,913,158,3159,-10,5459,6007,6741,913,164,3159,-10,5459,6007,6741,0,181,3159,-10,5459,5750,5861,0,164,3161,6,5459,5750,5861,0,164,3161,6
1.0,1001,42707,47814,0,185,12586,16,1001,43390,49657,0,185,13626,16,1001,37843,39838,797,185,10499,16,1001,36888,41618,0,185,11506,19,1001,21021,34489,0,291,13184,12,1001,28979,36841,0,265,10611,19,1001,18058,31847,0,265,9619,19,1001,27857,34664,0,319,11186,12,1001,26082,31803,0,486,11186,11,1001,26082,31803,0,486,11186,11
1.0,3298,3365,5975,0,40,5205,-3,3298,3365,7431,0,56,5205,-3,3298,3365,6415,864,56,4311,-3,2136,3365,7517,864,76,4311,-3,4651,3365,6214,864,60,4311,-3,2136,3365,7938,864,76,4311,-1,2136,3365,6686,864,103,5836,-1,2136,3365,7805,864,113,5075,-1,2136,3365,7805,800,157,6011,10,2136,3365,7805,800,157,6011,10
1.0,0,57865,51346,0,13,18348,28,0,57906,56020,0,13,19978,28,0,51164,45125,0,42,16136,28,0,52302,47207,0,48,16981,34,892,44199,39410,0,48,15012,33,892,44199,41463,0,48,15815,33,892,35071,35750,0,81,13379,33,0,37465,37722,0,81,14180,34,0,29601,34557,0,81,15800,39,0,29601,34557,0,81,15800,39
1.0,0,981,5299,793,117,7622,-4,0,981,6301,793,117,7622,-3,0,981,4970,793,117,6946,-3,0,981,5946,793,117,6946,-2,702,981,5946,793,117,6946,11,702,981,6878,793,142,7470,11,702,981,6878,793,142,7470,8,702,981,6878,793,142,7470,8,702,981,6878,793,239,7320,36,702,981,6878,793,239,7320,36
1.0,984,36053,39646,0,222,10912,29,0,36053,42103,0,222,11659,29,984,27587,34466,0,236,10199,29,0,30135,37217,0,257,11463,26,0,25837,30923,0,257,10176,26,0,23693,32795,0,238,10946,25,0,19190,27534,0,231,13086,25,0,19190,29322,0,231,13086,25,0,15413,27277,0,245,11188,25,0,15413,27277,0,245,11188,25
1.0,1126,36909,38326,2156,35,17376,38,1126,37796,43401,2156,35,19129,38,1126,33559,35977,2156,40,19129,35,1126,35424,39412,964,40,21027,35,1126,32135,32614,964,40,19810,34,1126,30753,35625,964,40,18531,38,1126,27650,30065,964,40,16529,37,1126,27650,31237,0,40,17232,37,1126,22843,28814,0,92,16587,31,1126,22843,28814,0,92,16587,31
1.0,0,12096,5987,2164,6,7293,-17,0,12096,6705,1231,6,7293,-16,0,11968,4775,1231,6,7293,-17,0,8711,5371,488,6,7293,-17,0,6808,3598,488,6,6486,-17,0,6808,4704,488,6,7050,-11,762,10170,4482,1540,6,8001,-12,0,5115,4704,488,110,7050,-11,0,4154,4618,488,110,7050,-11,0,4154,4618,488,110,7050,-11
1.0,2654,21723,29703,965,81,10931,7,2654,25390,32759,965,81,10931,8,2654,18350,23483,965,81,10931,7,2654,25333,25600,0,81,9483,8,1758,21556,19836,0,98,8710,4,1758,22470,21055,0,98,8710,5,2654,10061,17469,0,81,9142,6,896,10061,18631,0,99,9142,7,896,9867,16413,0,99,7138,3,896,9867,16413,0,99,7138,3
1.0,1793,12823,6353,987,960,5117,9,874,15252,7093,0,773,5913,10,874,12671,5974,0,773,6639,13,874,12671,7264,0,774,6825,13,874,12671,6225,0,774,6825,13,874,12671,7194,0,774,6825,16,874,11340,7194,0,774,7535,16,874,12230,8122,0,774,6704,16,874,11820,8414,0,822,5237,16,874,11820,8414,0,822,5237,16
1.0,2345,24434,17179,705,7,14523,21,2345,26670,21929,0,7,13964,21,2345,20689,16268,0,7,9830,21,1252,26848,18503,0,7,14097,9,1252,20867,14502,0,7,10103,9,1252,21520,16112,0,7,9830,21,0,17790,13096,0,28,9674,11,0,18903,15059,0,28,10642,11,0,15281,14489,0,81,10642,10,0,15281,14489,0,81,10642,10
1.0,2591,10574,15509,856,0,5442,-1,2591,10574,15509,0,0,4919,-1,2591,8492,13022,0,0,4269,-1,2591,8492,13854,0,0,6006,2,2591,8492,11075,0,0,5791,2,2591,8492,11075,0,27,5628,-3,1687,6437,9322,0,27,6840,-7,1687,6437,9322,0,58,6840,-5,1687,6437,8094,0,126,8159,-4,1687,6437,8094,0,126,8159,-4
1.0,0,30808,34091,0,26,15324,29,0,33044,37595,0,26,15324,29,0,24168,29833,0,26,15324,29,0,31202,32211,0,53,14541,29,0,27402,26664,0,43,14655,26,0,28838,28728,0,53,12762,23,0,27331,24483,0,70,14655,29,0,26917,26210,0,53,12762,23,0,22572,23882,0,64,13025,25,0,22572,23882,0,64,13025,25
1.0,0,27417,32992,0,82,15647,17,0,27497,35727,0,82,18215,17,0,26651,26667,0,82,13117,14,0,25619,28154,0,84,13409,18,679,20767,22461,0,88,13413,15,0,18011,23932,0,84,14221,18,0,16662,20754,0,82,12409,16,0,16662,22589,0,82,13363,16,0,14998,21786,0,86,14077,16,0,14998,21786,0,86,14077,16
1.0,861,40791,48814,0,108,22438,32,861,42538,51045,0,112,24945,32,861,30137,42700,0,112,18956,23,861,30137,44677,0,112,18956,24,0,25714,38084,0,111,14393,25,0,26695,40315,0,115,16900,25,0,22560,34205,0,115,15378,24,0,23793,36189,0,124,15555,28,0,17827,31465,0,125,15999,30,0,17827,31465,0,125,15999,30
1.0,0,22158,30041,0,48,16389,13,0,22953,32220,0,48,16389,13,0,19027,24959,0,48,14094,12,0,19027,26125,0,48,14094,13,0,14147,20839,0,48,11388,12,0,14147,22023,0,58,12839,11,0,11585,17437,0,57,10506,11,0,11585,18304,0,129,10506,11,0,9067,17080,813,129,10572,11,0,9067,17080,813,129,10572,11
1.0,4943,13171,12782,5045,508,5652,-1,4091,11295,12782,2269,508,6784,-1,4091,10386,10142,2269,508,6784,-1,4091,10386,10974,1463,508,7697,5,4091,7813,8146,1463,508,6075,2,2592,6800,8146,714,511,6075,3,3310,7279,7024,1463,508,6075,2,1811,6266,7024,714,511,6075,3,1089,4377,6031,526,511,6075,3,1089,4377,6031,526,511,6075,3
1.0,0,34824,30000,873,285,14704,11,0,34725,34312,873,285,16250,11,0,30424,29441,873,285,13265,8,0,31127,31327,873,293,13265,8,0,25334,27300,873,293,10632,11,0,29385,28442,873,293,11522,7,0,21146,24647,873,293,10437,10,0,28468,26375,873,338,10633,8,0,18589,24745,873,317,11008,14,0,18589,24745,873,317,11008,14
1.0,0,21949,18312,1228,262,8039,5,0,24046,21689,1228,379,9600,5,987,14693,16326,1228,379,9600,-5,0,19366,19322,1092,379,7625,0,987,11140,15110,1092,379,7625,-1,987,11140,16060,0,379,8291,5,987,11140,12836,0,379,8291,5,987,11140,13984,0,494,8291,5,0,8626,13256,529,527,6081,1,0,8626,13256,529,527,6081,1
1.0,1122,39984,24796,656,116,15850,20,1122,40664,31516,656,116,17586,20,1122,32764,22230,656,161,17715,19,1122,32764,25108,656,207,18462,19,1901,29535,19436,656,207,18462,19,1901,29535,20130,0,207,18462,19,1122,24560,16697,0,146,13943,14,1901,28447,17964,0,233,17721,15,962,19800,16722,0,164,14865,19,962,19800,16722,0,164,14865,19
1.0,726,11876,8173,1716,112,4029,-6,726,11876,9192,807,112,4582,-6,726,10143,6532,807,112,4582,-7,726,10889,7638,0,112,4582,-7,726,9828,5562,0,112,4582,-8,726,10889,6668,0,300,3036,-7,726,9828,5520,0,287,5164,-7,726,9828,6238,0,287,5164,-7,726,9074,5393,0,507,2359,-2,726,9074,5393,0,507,2359,-2
1.0,3250,13350,14351,3728,51,3110,0,3250,11165,15807,3728,51,3712,0,3250,7104,12387,3728,51,2786,0,2232,7104,12387,2292,52,2786,1,1234,8691,8550,1020,59,2463,0,1234,8691,9669,1020,59,2463,2,1234,8691,8394,1020,65,2463,0,1234,9462,9326,1020,65,1820,4,762,5878,7973,0,111,1820,4,762,5878,7973,0,111,1820,4
1.0,5292,21152,25062,2762,174,7053,19,5292,22344,26352,1940,174,7053,19,6550,19335,21705,2906,174,7053,19,5627,20078,22767,2094,203,7053,20,4369,11159,18623,2063,203,7577,19,4369,10346,19416,2063,205,7577,20,700,9408,17063,2864,235,7577,20,1875,8838,17190,2063,265,8269,21,1875,8838,15448,2063,265,7960,22,1875,8838,15448,2063,265,7960,22
1.0,679,28424,30513,2092,188,12294,16,679,29314,31685,1108,188,12294,16,679,26322,25680,1108,188,12965,15,679,26322,26938,1108,215,12965,15,1924,22330,21470,1108,368,9958,6,679,24435,22594,1108,215,14617,5,1924,17176,17554,0,293,9552,20,1924,19448,20322,1108,425,9552,20,679,23702,17823,0,425,10369,9,679,23702,17823,0,425,10369,9
1.0,1479,17516,17150,1789,189,9929,4,1479,17516,18799,1789,189,9929,4,2663,16305,14601,1789,189,9929,3,2663,13173,15550,793,189,9929,0,1479,10898,11705,0,189,8215,3,2663,11881,13646,793,308,9929,-3,3654,9069,10751,793,308,9956,0,3654,9904,10751,0,308,9614,0,2644,6920,8979,0,325,7900,-1,2644,6920,8979,0,325,7900,-1
1.0,2683,8843,5612,4118,202,8911,8,2683,7989,6902,735,202,8911,11,2683,7852,6627,2554,490,9241,11,2683,5943,6717,0,490,5166,14,2683,4952,5748,0,490,5851,11,2683,4952,6896,0,620,5851,11,2683,4256,5748,0,625,5060,7,718,3976,6896,0,744,5119,11,718,3027,6896,0,768,4171,14,718,3027,6896,0,768,4171,14
1.0,962,35710,35439,0,128,13472,15,962,35710,37564,0,128,14244,15,962,28427,29846,0,128,13318,15,962,30786,31824,0,128,11680,18,962,25258,24956,0,222,9879,15,962,24451,26698,0,229,10663,21,962,20878,21660,0,229,10663,21,962,21888,23419,0,247,11464,21,0,18558,20747,0,342,8469,29,0,18558,20747,0,342,8469,29
1.0,4586,751,5375,0,57,9638,-12,3699,751,7262,0,74,9638,-12,3699,751,6220,0,74,10979,-12,2707,751,6220,0,74,9786,-12,2707,751,5254,0,74,9083,-16,889,751,5254,0,139,8245,-16,889,751,5254,745,139,9822,-16,889,751,5254,745,144,9822,-15,889,1507,5254,745,193,9822,-12,889,1507,5254,745,193,9822,-12
1.0,5516,12008,9915,3682,24,4620,11,4448,12008,13666,2570,24,4620,11,4448,10917,10201,2570,33,4620,10,3445,10917,11204,2570,33,4620,10,4448,9657,8207,1646,33,5299,9,4448,10473,9348,840,33,5299,9,2553,9657,7705,1646,33,6298,10,2553,10473,8846,840,33,6298,10,963,8648,7243,0,39,5702,5,963,8648,7243,0,39,5702,5
1.0,5457,23643,8676,5287,58,4611,1,2682,24856,8648,2577,58,4611,1,1188,20363,6163,2577,165,3968,-4,1188,20363,8662,2577,166,5911,-4,1188,17704,7153,2577,202,5911,-5,1188,18735,8465,1745,202,5911,-5,819,11301,7098,1745,97,5844,-2,819,10363,8403,1745,97,5844,-2,819,8291,7299,772,204,5201,-2,819,8291,7299,772,204,5201,-2
1.0,10122,11619,10947,3500,94,2336,0,7937,12604,10947,1913,94,2336,0,8498,9481,7656,2781,94,2336,-4,9027,8388,9822,2881,94,3393,0,9027,6193,8773,3922,94,3393,-4,9027,6193,9044,2881,95,3393,-4,8108,7177,6563,1903,135,4972,-3,6041,5116,7916,1903,114,3393,-4,9002,4147,7763,935,256,3393,-3,9002,4147,7763,935,256,3393,-3
1.0,1234,45716,39952,0,81,17011,26,1234,44873,42177,0,98,16084,26,1234,43699,33150,0,98,15270,20,1234,44916,34998,0,92,16911,23,1234,33807,25891,0,98,15192,21,0,33807,27705,0,98,15192,21,0,28939,23501,0,98,15192,24,0,30017,25343,0,98,15192,24,0,26944,22875,0,186,10668,24,0,26944,22875,0,186,10668,24
1.0,0,47163,62721,586,11,27035,38,0,49200,65800,586,69,28818,38,0,45121,54310,586,79,25746,38,0,46629,57240,586,79,26460,38,0,38706,47430,586,69,25752,37,0,37849,49558,586,69,25752,37,0,37041,42244,586,107,24262,37,0,36184,44372,586,159,24262,37,0,32378,39392,586,261,25003,37,0,32378,39392,586,261,25003,37
1.0,7740,15916,13489,4598,216,7512,6,7740,15916,16727,4598,216,9131,7,7740,8405,11631,5051,216,8205,7,5453,13599,11640,2350,216,9719,5,5453,7435,8638,2803,216,8793,5,5453,7435,8638,990,216,8793,5,5453,3002,7216,990,216,8793,4,5453,3002,7999,990,220,8940,4,5453,3002,7999,990,294,9527,-1,5453,3002,7999,990,294,9527,-1
1.0,612,8128,11415,661,89,11112,3,612,9048,13317,661,89,13402,3,612,9048,10511,661,97,11903,3,612,8017,11242,661,97,13106,3,612,6309,8499,0,116,12858,3,612,6905,8876,0,97,13180,3,612,6905,7725,0,97,13667,3,612,6905,7725,0,184,13667,3,612,6905,7725,0,269,13667,13,612,6905,7725,0,269,13667,13
1.0,1803,12246,16821,1527,7,5647,7,1803,12246,18078,628,7,6569,7,2799,8703,13909,628,7,4827,3,2799,8703,14912,628,7,5023,4,2799,7309,10930,628,7,5860,3,2799,7309,11797,628,126,5079,6,2799,3606,8888,628,126,4631,1,1989,3606,9849,628,126,3709,4,993,3606,8773,628,126,3590,8,993,3606,8773,628,126,3590,8
1.0,652,33854,36600,0,97,16204,20,652,33854,38906,0,97,16204,20,652,29174,28332,0,97,15359,20,652,30385,30454,0,97,15359,21,652,25150,26001,0,97,14413,20,652,25908,26967,0,163,15129,20,652,22683,24657,968,163,14078,19,652,23321,25585,968,185,14078,20,0,19794,23275,968,185,13790,19,0,19794,23275,968,185,13790,19
1.0,3600,17596,14274,949,337,5595,9,2428,18588,16136,949,337,5595,9,2428,14860,12512,949,337,5595,9,0,12483,12712,0,399,5033,9,0,9795,9333,0,401,5033,9,0,7154,10530,0,401,5033,9,0,5415,8347,0,428,5033,9,0,5415,9289,0,546,5033,9,0,6493,9866,0,725,4073,8,0,6493,9866,0,725,4073,8
1.0,3081,18992,18447,6036,568,6793,4,1678,18992,19761,4225,568,8410,4,3561,14429,14784,5093,568,8410,4,3561,14429,14784,2657,570,6998,4,3561,12529,12634,3369,366,6796,4,3630,12347,13742,1941,570,7544,4,3630,6746,10995,1987,366,7342,8,3630,7568,12672,1271,570,9328,0,2639,5668,11592,1271,423,9126,0,2639,5668,11592,1271,423,9126,0
1.0,1916,24787,22989,719,68,13507,6,714,25479,27210,719,68,13995,7,714,23511,22043,719,114,13995,7,0,23511,23065,0,144,14819,8,0,21549,19043,0,224,14990,8,0,23749,20309,0,206,14990,8,0,21937,17814,0,206,12444,5,0,23607,19029,0,206,11678,6,0,22506,18102,0,225,11077,9,0,22506,18102,0,225,11077,9
1.0,890,46492,37699,0,15,11938,24,0,48176,40736,0,15,11938,24,0,37411,32280,829,15,10343,23,0,40433,34677,829,15,12033,24,0,32395,26880,829,15,9676,24,0,32395,30286,829,20,11346,24,0,27314,24202,829,20,10392,23,0,28848,26229,829,20,11639,23,0,26613,23252,829,20,11639,27,0,26613,23252,829,20,11639,27
1.0,0,59697,49028,772,24,20558,27,0,61763,53552,772,24,23123,27,0,51177,43903,772,40,20535,27,0,54777,45916,0,40,21544,38,0,49770,39218,772,24,19112,26,0,54186,41298,0,40,18930,32,0,44797,34531,0,40,15213,31,0,45836,37876,0,40,17778,31,0,38277,33938,0,40,16834,32,0,38277,33938,0,40,16834,32
1.0,4948,18456,18125,1017,18,15967,14,3773,18456,21374,1017,27,16738,14,3773,16341,16760,1017,34,16738,14,3773,17747,17795,0,34,16188,14,3773,15272,13689,0,34,15206,14,3773,17347,15580,0,34,15329,14,3773,11786,13535,969,34,15329,10,3042,11786,14585,969,55,15329,11,3773,11251,11751,0,27,16680,10,3773,11251,11751,0,27,16680,10
1.0,0,43291,35913,0,57,16664,26,0,44616,38074,0,57,17273,26,0,37066,31978,0,57,17273,25,0,35806,35131,0,57,16212,25,0,28647,30869,0,57,15543,24,0,30403,33007,0,57,16926,25,0,33079,28650,0,107,16141,24,0,33802,30915,0,150,16399,24,0,32504,29215,0,153,17029,22,0,32504,29215,0,153,17029,22
1.0,4880,23234,21621,9170,411,4118,1,4033,24005,20571,4640,411,4628,1,4033,16941,16892,4640,413,4628,1,2956,15061,17754,3370,417,4628,1,2956,15649,16852,4640,460,4648,1,2956,13769,17714,3370,464,4648,1,2956,13232,15716,3370,464,3990,1,1006,11270,14127,750,459,3128,9,1006,11270,13051,0,479,3128,10,1006,11270,13051,0,479,3128,10
1.0,0,46582,45738,1129,126,13825,22,0,47760,48088,0,126,13825,22,0,42291,35139,0,126,12898,22,0,42291,37088,0,126,13540,22,0,34275,29918,1296,126,11821,22,0,30087,30941,0,126,12562,22,0,22869,24526,0,126,11046,22,0,23877,25660,0,126,11791,22,925,26855,21748,0,173,9563,22,925,26855,21748,0,173,9563,22
1.0,0,44949,48101,0,59,16959,29,0,49220,51265,0,77,19956,29,0,41542,43623,0,77,18104,24,0,43865,45801,0,127,17045,35,730,36187,39244,0,127,15193,30,0,34823,41046,0,127,13767,30,0,31484,35211,0,127,11792,30,0,32444,37226,0,127,12311,31,0,27121,33364,0,127,11625,27,0,27121,33364,0,127,11625,27
1.0,0,31670,28114,1524,290,7587,16,0,31670,30458,760,290,7582,16,0,21843,23119,760,117,8583,9,0,24113,25252,760,116,6077,16,0,17845,20608,760,295,5886,9,0,16440,22006,760,139,8569,6,0,17845,18790,760,121,7463,9,0,17845,19975,760,121,7458,9,0,10559,18499,760,236,7998,8,0,10559,18499,760,236,7998,8
1.0,3794,2996,8952,719,98,5033,-5,3794,2996,9751,719,192,5033,-4,3794,2313,8851,1566,196,4267,-1,3794,2313,8851,719,213,5107,-1,3794,2313,7150,719,213,6585,-1,2625,1257,8076,719,274,5107,-1,2625,1257,6375,719,274,5900,-1,2625,0,6851,719,279,5107,0,2625,0,6851,719,309,5107,5,2625,0,6851,719,309,5107,5
1.0,2260,15067,14083,699,366,6471,11,2260,15905,14943,0,366,6471,11,2260,10862,9023,0,366,6471,10,1029,10862,10202,0,368,6255,10,1029,10755,6921,0,368,6255,10,1029,10755,8062,0,385,6255,10,1029,10117,6829,0,385,6907,5,0,10117,7864,0,391,7731,5,0,11299,7721,0,394,7073,6,0,11299,7721,0,394,7073,6
1.0,890,35694,26322,1425,1186,4869,8,890,36520,28096,1425,1428,4732,8,890,25477,21842,1425,1076,4732,8,890,25879,23004,1425,1111,4732,8,890,19276,18745,1425,999,4732,8,890,19276,19884,1425,999,4131,8,890,19276,17712,2618,999,4131,0,890,19276,17712,1425,999,4131,2,2133,15488,15503,1425,999,5253,1,2133,15488,15503,1425,999,5253,1
1.0,3682,16922,16716,1823,541,6518,-1,2902,16922,17772,1823,567,6518,-1,2902,10880,13849,1823,567,4511,-1,2902,11699,14473,958,595,5479,-2,2902,9612,11928,958,621,4511,-2,2902,9612,11928,0,634,5936,-5,3682,6885,10109,0,684,5224,3,2902,6885,11165,0,714,5224,3,2902,3659,10007,0,747,6653,1,2902,3659,10007,0,747,6653,1
1.0,1309,25489,30206,793,13,11520,4,1309,24733,32346,793,15,11520,15,1309,17253,24931,793,15,8811,12,1309,17253,26217,793,67,9650,20,1309,14127,19161,793,67,9650,20,1309,13222,20427,793,67,8771,21,1309,12233,18269,1651,67,5791,15,0,13010,19063,793,24,5878,12,0,10625,17172,0,30,5878,14,0,10625,17172,0,30,5878,14
1.0,4355,9239,10421,7503,517,2302,-13,2886,9239,11461,4657,517,3457,-13,2886,6796,8968,4053,522,3457,-13,2886,6099,8968,2334,545,3457,-13,3778,4161,7898,2334,545,2640,-8,2886,6099,8719,1528,689,3457,-6,2886,6099,8719,1528,696,3457,-6,2886,6099,9671,1528,696,3457,-1,2886,6727,10431,1528,696,3457,2,2886,6727,10431,1528,696,3457,2
1.0,7934,8093,4335,3068,101,6206,-16,5144,8093,5625,1520,101,6206,-16,5144,8093,3523,1520,101,6206,-19,3823,1834,5548,656,83,7414,-13,3823,1834,4531,656,83,5661,-14,3823,2912,5308,656,89,5661,-14,3823,2912,5308,1150,89,6326,-15,3823,2912,5308,494,89,6594,-14,2929,2912,5308,0,112,6594,-6,2929,2912,5308,0,112,6594,-6
1.0,3600,16193,13972,3396,93,6734,-2,2523,16193,15169,2553,93,6734,-1,3600,14255,10952,1569,104,7406,-2,3600,15243,12266,1569,104,7406,1,4509,14171,9743,1569,120,7452,0,3432,11911,9743,656,120,7452,0,3432,10148,8455,656,120,8123,-1,3432,10148,9310,656,120,8123,0,2403,10737,8495,599,120,7284,9,2403,10737,8495,599,120,7284,9
1.0,4352,12590,12939,2463,934,5173,3,4352,12590,13945,2463,978,5173,3,4352,10738,9920,2463,978,5173,10,2653,10664,9920,1644,820,4388,10,2653,8191,8800,1644,1015,4388,5,2653,8191,8800,1644,1096,4388,10,2653,6437,7887,1644,1091,4894,7,1761,5858,8692,1644,1103,5804,9,1761,5117,8664,1644,1231,6310,11,1761,5117,8664,1644,1231,6310,11
1.0,604,72841,62394,869,99,25704,34,604,76748,64815,0,99,26662,34,604,61013,55325,0,99,23338,34,604,62136,58104,0,217,25355,25,604,51094,48792,0,217,23403,25,604,52609,50355,0,228,23662,25,604,46980,42349,0,217,23158,24,604,46269,43754,0,264,23382,21,604,40923,38634,0,268,24573,20,604,40923,38634,0,268,24573,20
1.0,1105,15012,22444,1746,591,4948,8,1105,15012,23663,1746,591,5730,8,1105,14314,18423,1746,591,4533,8,1105,14314,19262,1746,654,4533,8,1105,9214,14741,920,595,5321,8,1105,9214,15532,1596,764,5321,8,1105,7161,14378,1596,764,5321,8,1105,8352,14657,1596,827,4539,8,1105,8352,14657,1596,987,4539,19,1105,8352,14657,1596,987,4539,19
1.0,3182,25226,23832,5076,506,5369,6,3182,25997,24747,1089,506,5950,6,3182,17693,18067,1089,506,5514,3,806,16875,18999,0,506,5514,6,806,16875,15511,0,506,4856,2,806,12861,17081,0,506,4856,1,806,12861,14764,0,506,4856,-3,806,9679,16431,0,29,5393,-1,806,9679,14832,0,29,5393,-1,806,9679,14832,0,29,5393,-1
1.0,779,5641,14633,2605,28,4322,0,779,6404,16415,1645,28,4322,-3,779,5641,12682,1645,28,4322,-11,779,5641,14519,1645,33,4322,-10,779,4602,11443,1645,33,4296,-11,779,4602,12549,1645,33,5182,-11,779,3543,10413,1645,33,5182,-8,779,3543,11328,1645,44,5923,-8,0,4173,10608,1645,33,6543,-26,0,4173,10608,1645,33,6543,-26
1.0,1688,18842,15409,2294,149,4415,8,1688,19802,17398,2294,149,6125,8,2293,18820,13567,1593,149,4415,11,2293,19780,15556,1593,149,6125,11,2293,19017,14415,1593,149,4353,11,2293,16855,15583,1593,298,4353,11,2293,15070,14529,1593,298,4353,11,2293,15070,15585,1593,329,4819,16,1446,14080,15397,619,332,4002,20,1446,14080,15397,619,332,4002,20
1.0,1341,17238,17640,0,275,12274,6,780,18092,19747,0,275,13192,6,1959,15079,14694,0,275,10671,6,1959,15771,15713,0,275,12338,6,0,10575,12524,0,279,11095,6,0,16374,13850,0,279,14343,30,0,10575,11705,0,290,11809,30,0,11267,12724,0,290,13476,30,0,12116,12700,0,331,13476,30,0,12116,12700,0,331,13476,30
1.0,2651,11656,10679,0,155,8434,10,2651,11656,12499,0,155,8434,10,2651,8624,9924,0,162,8434,10,2651,8624,11870,0,162,8434,10,2651,7322,10808,0,232,8434,10,1842,6986,12167,0,193,6852,10,1842,6986,12167,0,215,6852,19,1842,6986,13201,0,215,6852,19,1842,6986,13201,0,477,6799,19,1842,6986,13201,0,477,6799,19
1.0,858,31993,34544,1122,9,11575,12,858,34606,36440,0,9,12362,13,858,28348,26448,0,9,10190,13,858,23277,29370,0,34,13666,23,858,21644,23290,0,22,13756,13,858,20631,26395,0,34,14598,24,0,24652,21250,0,9,10542,17,0,17335,24294,0,34,13241,27,0,17402,22620,0,42,14574,32,0,17402,22620,0,42,14574,32
1.0,950,22254,26300,913,10,13975,10,950,22254,28292,913,10,13975,10,950,20529,23294,913,10,14789,10,950,20529,24094,0,10,14010,13,950,14407,20693,0,10,11333,13,950,13594,21799,0,19,11333,13,950,12859,18492,0,19,10179,13,950,10304,19623,0,19,11876,19,0,8764,18729,0,48,10650,14,0,8764,18729,0,48,10650,14
1.0,3950,12457,16958,2861,41,5867,-2,3950,12457,18990,2861,102,5867,-2,3950,9339,13927,2861,102,4969,-6,3950,9339,14841,2079,102,4969,-3,3950,5366,10857,782,102,3770,-3,4824,7331,12197,0,192,5665,-7,4824,4354,9554,0,192,4805,-4,1957,7731,9848,0,71,5605,16,1957,5134,9525,0,169,4707,13,1957,5134,9525,0,169,4707,13
1.0,1093,55086,54646,0,172,18234,22,1093,55086,57751,0,172,18941,23,0,42878,45541,0,197,16074,22,0,54000,47665,0,172,18897,23,0,39881,38187,0,197,15730,22,0,35989,40522,0,197,17223,23,0,32075,33519,0,197,17223,22,0,31592,35672,0,289,12415,22,0,37019,31660,0,289,16154,22,0,37019,31660,0,289,16154,22
1.0,3195,12130,16843,2586,18,9269,14,2312,13720,19342,1625,30,10400,14,3195,12203,13834,793,19,6721,11,2312,13793,16333,793,31,7852,11,2312,10423,13398,1521,40,7852,1,2312,10423,14386,728,40,7852,2,1979,9764,11891,754,70,4730,11,1096,11354,13347,754,82,5861,11,1096,11860,13347,754,141,5861,11,1096,11860,13347,754,141,5861,11
1.0,0,22095,23453,917,303,9910,6,0,21189,25450,0,303,10919,10,0,15563,18704,0,303,9965,10,0,15563,19806,0,303,9965,11,0,14625,15233,0,310,9965,10,0,13173,16437,0,310,12587,10,0,12949,12679,0,303,7772,13,0,12011,13721,0,310,9288,12,0,8754,11786,0,326,7352,11,0,8754,11786,0,326,7352,11
